,Year,Country,Item,Rainfall (mm),Temperature (Celsius),Pesticides (tonnes),Yield (hg/ha)
1423,1991,Switzerland,"Onions, shallots, green",1316.3008,71.38605,2056,401398
1424,1991,Switzerland,Potatoes,1316.3008,71.38605,2056,398785
1425,1991,Switzerland,Rye,1316.3008,71.38605,2056,50929
1426,1991,Switzerland,Wheat,1316.3008,71.38605,2056,59471
1427,1991,Thailand,Barley,1395.00626,324.0882,18849,7181
1428,1991,Thailand,Cauliflowers and broccoli,1395.00626,324.0882,18849,68085
1429,1991,Thailand,Garlic,1395.00626,324.0882,18849,44773
1430,1991,Thailand,Ginger,1395.00626,324.0882,18849,29167
1431,1991,Thailand,Maize,1395.00626,324.0882,18849,27117
1432,1991,Thailand,Potatoes,1395.00626,324.0882,18849,83333
1433,1991,Thailand,Wheat,1395.00626,324.0882,18849,4861
1434,1991,Togo,Maize,1341.03172,322.5559,213,9060
1435,1991,Togo,Sweet potatoes,1341.03172,322.5559,213,44154
1436,1991,Tonga,Sweet potatoes,1506.4253,293.6949,11,123398
1437,1991,Trinidad and Tobago,Cauliflowers and broccoli,1542.8451,316.3541,386,75333
1438,1991,Trinidad and Tobago,Maize,1542.8451,316.3541,386,31893
1439,1991,Trinidad and Tobago,Sweet potatoes,1542.8451,316.3541,386,41250
1440,1991,Tunisia,Barley,256.74217,230.0721,909,13058
1441,1991,Tunisia,Carrots and turnips,256.74217,230.0721,909,74167
1442,1991,Tunisia,Cauliflowers and broccoli,256.74217,230.0721,909,171429
1443,1991,Tunisia,Garlic,256.74217,230.0721,909,50000
1444,1991,Tunisia,Oats,256.74217,230.0721,909,1509
1445,1991,Tunisia,"Onions, shallots, green",256.74217,230.0721,909,179487
1446,1991,Tunisia,Potatoes,256.74217,230.0721,909,129412
1447,1991,Tunisia,Wheat,256.74217,230.0721,909,17006
1448,1991,Turkey,Barley,585.33744,131.04366,24343,22667
1449,1991,Turkey,Carrots and turnips,585.33744,131.04366,24343,268741
1450,1991,Turkey,Cauliflowers and broccoli,585.33744,131.04366,24343,175529
1451,1991,Turkey,Garlic,585.33744,131.04366,24343,77248
1452,1991,Turkey,Maize,585.33744,131.04366,24343,42489
1453,1991,Turkey,Oats,585.33744,131.04366,24343,19522
1454,1991,Turkey,"Onions, shallots, green",585.33744,131.04366,24343,100000
1455,1991,Turkey,Potatoes,585.33744,131.04366,24343,230653
1456,1991,Turkey,Rye,585.33744,131.04366,24343,16496
1457,1991,Turkey,Wheat,585.33744,131.04366,24343,21288
1458,1991,Uganda,Ginger,1226.5347,274.0886,72,27273
1459,1991,Uganda,Maize,1226.5347,274.0886,72,13500
1460,1991,Uganda,Potatoes,1226.5347,274.0886,72,71885
1461,1991,Uganda,Sweet potatoes,1226.5347,274.0886,72,41978
1462,1991,Uganda,Wheat,1226.5347,274.0886,72,18000
1463,1991,United Republic of Tanzania,Barley,1067.2597,271.5289,20,19129
1464,1991,United Republic of Tanzania,Garlic,1067.2597,271.5289,20,53333
1465,1991,United Republic of Tanzania,Maize,1067.2597,271.5289,20,12616
1466,1991,United Republic of Tanzania,Potatoes,1067.2597,271.5289,20,61749
1467,1991,United Republic of Tanzania,Sweet potatoes,1067.2597,271.5289,20,12534
1468,1991,United Republic of Tanzania,Wheat,1067.2597,271.5289,20,16700
1469,1991,Uruguay,Barley,1350.1737,216.1174,1762,16796
1470,1991,Uruguay,Carrots and turnips,1350.1737,216.1174,1762,106250
1471,1991,Uruguay,Garlic,1350.1737,216.1174,1762,37500
1472,1991,Uruguay,Maize,1350.1737,216.1174,1762,17800
1473,1991,Uruguay,Oats,1350.1737,216.1174,1762,7506
1474,1991,Uruguay,Potatoes,1350.1737,216.1174,1762,101741
1475,1991,Uruguay,Sweet potatoes,1350.1737,216.1174,1762,40000
1476,1991,Uruguay,Wheat,1350.1737,216.1174,1762,16135
1477,1991,Vanuatu,Maize,2616.7996,286.3144,222,4636
1478,1991,Yemen,Barley,128.97957,282.2501,713,6871
1479,1991,Yemen,Carrots and turnips,128.97957,282.2501,713,95432
1480,1991,Yemen,Garlic,128.97957,282.2501,713,109804
1481,1991,Yemen,Maize,128.97957,282.2501,713,11984
1482,1991,Yemen,Potatoes,128.97957,282.2501,713,127114
1483,1991,Yemen,Sweet potatoes,128.97957,282.2501,713,96970
1484,1991,Yemen,Wheat,128.97957,282.2501,713,11543
1485,1991,Zambia,Barley,956.8229799999999,262.6506,1080,8353
1486,1991,Zambia,Maize,956.8229799999999,262.6506,1080,17140
1487,1991,Zambia,Potatoes,956.8229799999999,262.6506,1080,90909
1488,1991,Zambia,Sweet potatoes,956.8229799999999,262.6506,1080,43077
1489,1991,Zambia,Wheat,956.8229799999999,262.6506,1080,43841
1490,1991,Zimbabwe,Barley,522.37706,259.0603,6753,57143
1491,1991,Zimbabwe,Carrots and turnips,522.37706,259.0603,6753,101000
1492,1991,Zimbabwe,Cauliflowers and broccoli,522.37706,259.0603,6753,125000
1493,1991,Zimbabwe,Garlic,522.37706,259.0603,6753,44500
1494,1991,Zimbabwe,Maize,522.37706,259.0603,6753,14400
1495,1991,Zimbabwe,Oats,522.37706,259.0603,6753,21698
1496,1991,Zimbabwe,Potatoes,522.37706,259.0603,6753,157607
1497,1991,Zimbabwe,Sweet potatoes,522.37706,259.0603,6753,21429
1498,1991,Zimbabwe,Wheat,522.37706,259.0603,6753,58912
1499,1992,Albania,Barley,797.6961,138.76641,121,13802
1500,1992,Albania,Carrots and turnips,797.6961,138.76641,121,153333
1501,1992,Albania,Cauliflowers and broccoli,797.6961,138.76641,121,175000
1502,1992,Albania,Garlic,797.6961,138.76641,121,70769
1503,1992,Albania,Maize,797.6961,138.76641,121,24876
1504,1992,Albania,Oats,797.6961,138.76641,121,9404
1505,1992,Albania,"Onions, shallots, green",797.6961,138.76641,121,116250
1506,1992,Albania,Potatoes,797.6961,138.76641,121,82920
1507,1992,Albania,Rye,797.6961,138.76641,121,12466
1508,1992,Albania,Wheat,797.6961,138.76641,121,24388
1509,1992,Algeria,Barley,88.07304,269.3025,3876,8975
1510,1992,Algeria,Carrots and turnips,88.07304,269.3025,3876,99291
1511,1992,Algeria,Cauliflowers and broccoli,88.07304,269.3025,3876,108267
1512,1992,Algeria,Garlic,88.07304,269.3025,3876,33681
1513,1992,Algeria,Maize,88.07304,269.3025,3876,22828
1514,1992,Algeria,Oats,88.07304,269.3025,3876,7523
1515,1992,Algeria,"Onions, shallots, green",88.07304,269.3025,3876,97895
1516,1992,Algeria,Potatoes,88.07304,269.3025,3876,107917
1517,1992,Algeria,Wheat,88.07304,269.3025,3876,9939
1518,1992,Angola,Maize,813.39652,263.2865,23,3778
1519,1992,Angola,"Onions, shallots, green",813.39652,263.2865,23,10909
1520,1992,Angola,Potatoes,813.39652,263.2865,23,40000
1521,1992,Angola,Sweet potatoes,813.39652,263.2865,23,90000
1522,1992,Angola,Wheat,813.39652,263.2865,23,8000
1523,1992,Antigua and Barbuda,Carrots and turnips,3034.5478,312.3549,8,48148
1524,1992,Antigua and Barbuda,Maize,3034.5478,312.3549,8,17000
1525,1992,Antigua and Barbuda,Sweet potatoes,3034.5478,312.3549,8,60000
1526,1992,Argentina,Barley,687.0676,169.22316,26156,25501
1527,1992,Argentina,Carrots and turnips,687.0676,169.22316,26156,204762
1528,1992,Argentina,Garlic,687.0676,169.22316,26156,72745
1529,1992,Argentina,Hops,687.0676,169.22316,26156,11852
1530,1992,Argentina,Maize,687.0676,169.22316,26156,45237
1531,1992,Argentina,Oats,687.0676,169.22316,26156,13377
1532,1992,Argentina,Potatoes,687.0676,169.22316,26156,199039
1533,1992,Argentina,Rye,687.0676,169.22316,26156,9055
1534,1992,Argentina,Sweet potatoes,687.0676,169.22316,26156,127273
1535,1992,Argentina,Wheat,687.0676,169.22316,26156,21809
1536,1992,Armenia,Barley,542.2093,69.66596,8,16252
1537,1992,Armenia,Carrots and turnips,542.2093,69.66596,8,214286
1538,1992,Armenia,Cauliflowers and broccoli,542.2093,69.66596,8,400000
1539,1992,Armenia,Garlic,542.2093,69.66596,8,200000
1540,1992,Armenia,Maize,542.2093,69.66596,8,32344
1541,1992,Armenia,Oats,542.2093,69.66596,8,11860
1542,1992,Armenia,Potatoes,542.2093,69.66596,8,111301
1543,1992,Armenia,Rye,542.2093,69.66596,8,9088
1544,1992,Armenia,Wheat,542.2093,69.66596,8,21600
1545,1992,Australia,Barley,451.4693,258.9143,22234,18313
1546,1992,Australia,Carrots and turnips,451.4693,258.9143,22234,347494
1547,1992,Australia,Cauliflowers and broccoli,451.4693,258.9143,22234,122442
1548,1992,Australia,Hops,451.4693,258.9143,22234,24695
1549,1992,Australia,Maize,451.4693,258.9143,22234,51721
1550,1992,Australia,Oats,451.4693,258.9143,22234,16853
1551,1992,Australia,Potatoes,451.4693,258.9143,22234,289220
1552,1992,Australia,Rye,451.4693,258.9143,22234,6765
1553,1992,Australia,Sweet potatoes,451.4693,258.9143,22234,127548
1554,1992,Australia,Wheat,451.4693,258.9143,22234,17812
1555,1992,Austria,Barley,1144.5989,88.84609,3897,48810
1556,1992,Austria,Carrots and turnips,1144.5989,88.84609,3897,274537
1557,1992,Austria,Hops,1144.5989,88.84609,3897,12754
1558,1992,Austria,Maize,1144.5989,88.84609,3897,64800
1559,1992,Austria,Oats,1144.5989,88.84609,3897,33834
1560,1992,Austria,Potatoes,1144.5989,88.84609,3897,223470
1561,1992,Austria,Rye,1144.5989,88.84609,3897,40200
1562,1992,Austria,Wheat,1144.5989,88.84609,3897,53938
1563,1992,Azerbaijan,Barley,448.9447,127.96448,149,20106
1564,1992,Azerbaijan,Carrots and turnips,448.9447,127.96448,149,88485
1565,1992,Azerbaijan,Garlic,448.9447,127.96448,149,32696
1566,1992,Azerbaijan,Maize,448.9447,127.96448,149,18740
1567,1992,Azerbaijan,Oats,448.9447,127.96448,149,18488
1568,1992,Azerbaijan,Potatoes,448.9447,127.96448,149,82701
1569,1992,Azerbaijan,Rye,448.9447,127.96448,149,14694
1570,1992,Azerbaijan,Wheat,448.9447,127.96448,149,21705
1571,1992,Bahrain,Carrots and turnips,83.78688,313.8044,14,152500
1572,1992,Bahrain,Cauliflowers and broccoli,83.78688,313.8044,14,104722
1573,1992,Bahrain,Potatoes,83.78688,313.8044,14,188000
1574,1992,Bahrain,Sweet potatoes,83.78688,313.8044,14,112500
1575,1992,Bangladesh,Barley,1784.53822,297.0863,1453,6351
1576,1992,Bangladesh,Cauliflowers and broccoli,1784.53822,297.0863,1453,78641
1577,1992,Bangladesh,Garlic,1784.53822,297.0863,1453,31346
1578,1992,Bangladesh,Ginger,1784.53822,297.0863,1453,58865
1579,1992,Bangladesh,Maize,1784.53822,297.0863,1453,9319
1580,1992,Bangladesh,Potatoes,1784.53822,297.0863,1453,107931
1581,1992,Bangladesh,Sweet potatoes,1784.53822,297.0863,1453,96477
1582,1992,Bangladesh,Wheat,1784.53822,297.0863,1453,18534
1583,1992,Barbados,Carrots and turnips,2620.9158,315.8414,550,52600
1584,1992,Barbados,Maize,2620.9158,315.8414,550,25714
1585,1992,Barbados,Sweet potatoes,2620.9158,315.8414,550,83993
1586,1992,Belarus,Barley,561.7801,88.98665,4897,26623
1587,1992,Belarus,Buckwheat,561.7801,88.98665,4897,3304
1588,1992,Belarus,Carrots and turnips,561.7801,88.98665,4897,89091
1589,1992,Belarus,Maize,561.7801,88.98665,4897,30000
1590,1992,Belarus,Oats,561.7801,88.98665,4897,21700
1591,1992,Belarus,Potatoes,561.7801,88.98665,4897,115326
1592,1992,Belarus,Rye,561.7801,88.98665,4897,30597
1593,1992,Belarus,Wheat,561.7801,88.98665,4897,27983
1594,1992,Belize,Maize,2084.6863,304.2004,997,22244
1595,1992,Belize,Potatoes,2084.6863,304.2004,997,88889
1596,1992,Belize,Sweet potatoes,2084.6863,304.2004,997,74324
1597,1992,Bhutan,Barley,1787.4055799999999,136.62605,5,10159
1598,1992,Bhutan,Buckwheat,1787.4055799999999,136.62605,5,8217
1599,1992,Bhutan,Ginger,1787.4055799999999,136.62605,5,74552
1600,1992,Bhutan,Maize,1787.4055799999999,136.62605,5,10000
1601,1992,Bhutan,Potatoes,1787.4055799999999,136.62605,5,84720
1602,1992,Bhutan,Wheat,1787.4055799999999,136.62605,5,9091
1603,1992,Botswana,Maize,219.42194999999998,271.1888,17,1899
1604,1992,Botswana,Wheat,219.42194999999998,271.1888,17,21459
1605,1992,Brazil,Barley,1681.5219,299.1291,67004,18732
1606,1992,Brazil,Buckwheat,1681.5219,299.1291,67004,10556
1607,1992,Brazil,Garlic,1681.5219,299.1291,67004,46680
1608,1992,Brazil,Maize,1681.5219,299.1291,67004,22828
1609,1992,Brazil,Oats,1681.5219,299.1291,67004,10470
1610,1992,Brazil,Potatoes,1681.5219,299.1291,67004,140432
1611,1992,Brazil,Rye,1681.5219,299.1291,67004,10412
1612,1992,Brazil,Sweet potatoes,1681.5219,299.1291,67004,104452
1613,1992,Brazil,Wheat,1681.5219,299.1291,67004,14295
1614,1992,Bulgaria,Barley,486.34471,126.6612,3906,30536
1615,1992,Bulgaria,Carrots and turnips,486.34471,126.6612,3906,83333
1616,1992,Bulgaria,Cauliflowers and broccoli,486.34471,126.6612,3906,131250
1617,1992,Bulgaria,Garlic,486.34471,126.6612,3906,52048
1618,1992,Bulgaria,Hops,486.34471,126.6612,3906,7435
1619,1992,Bulgaria,Maize,486.34471,126.6612,3906,28128
1620,1992,Bulgaria,Oats,486.34471,126.6612,3906,19187
1621,1992,Bulgaria,"Onions, shallots, green",486.34471,126.6612,3906,71640
1622,1992,Bulgaria,Potatoes,486.34471,126.6612,3906,118262
1623,1992,Bulgaria,Rye,486.34471,126.6612,3906,16632
1624,1992,Bulgaria,Wheat,486.34471,126.6612,3906,31071
1625,1992,Burkina Faso,Maize,756.67927,335.9701,29,15238
1626,1992,Burkina Faso,"Onions, shallots, green",756.67927,335.9701,29,175000
1627,1992,Burkina Faso,Potatoes,756.67927,335.9701,29,53981
1628,1992,Burkina Faso,Sweet potatoes,756.67927,335.9701,29,56904
1629,1992,Burundi,Maize,1141.01255,246.0599,92,14218
1630,1992,Burundi,Potatoes,1141.01255,246.0599,92,33357
1631,1992,Burundi,Sweet potatoes,1141.01255,246.0599,92,63418
1632,1992,Burundi,Wheat,1141.01255,246.0599,92,7120
1633,1992,Cameroon,Ginger,1539.39315,293.3094,1844,50000
1634,1992,Cameroon,Maize,1539.39315,293.3094,1844,13974
1635,1992,Cameroon,Potatoes,1539.39315,293.3094,1844,20500
1636,1992,Cameroon,Sweet potatoes,1539.39315,293.3094,1844,63343
1637,1992,Cameroon,Wheat,1539.39315,293.3094,1844,13068
1638,1992,Canada,Barley,454.4163,-85.15043,29387,29090
1639,1992,Canada,Buckwheat,454.4163,-85.15043,29387,6250
1640,1992,Canada,Carrots and turnips,454.4163,-85.15043,29387,401929
1641,1992,Canada,Cauliflowers and broccoli,454.4163,-85.15043,29387,114976
1642,1992,Canada,Garlic,454.4163,-85.15043,29387,659
1643,1992,Canada,Maize,454.4163,-85.15043,29387,56927
1644,1992,Canada,Oats,454.4163,-85.15043,29387,22761
1645,1992,Canada,Potatoes,454.4163,-85.15043,29387,118173
1646,1992,Canada,Rye,454.4163,-85.15043,29387,19333
1647,1992,Canada,Wheat,454.4163,-85.15043,29387,21603
1648,1992,Central African Republic,Maize,1318.62876,296.6576,0,9038
1649,1992,Central African Republic,Potatoes,1318.62876,296.6576,0,25807
1650,1992,Chad,Maize,312.61565,319.0621,45,12686
1651,1992,Chad,Potatoes,312.61565,319.0621,45,62365
1652,1992,Chad,Sweet potatoes,312.61565,319.0621,45,29474
1653,1992,Chad,Wheat,312.61565,319.0621,45,21201
1654,1992,Chile,Barley,683.5936,97.59329,15373,38425
1655,1992,Chile,Carrots and turnips,683.5936,97.59329,15373,250000
1656,1992,Chile,Cauliflowers and broccoli,683.5936,97.59329,15373,160000
1657,1992,Chile,Garlic,683.5936,97.59329,15373,63000
1658,1992,Chile,Maize,683.5936,97.59329,15373,84884
1659,1992,Chile,Oats,683.5936,97.59329,15373,28726
1660,1992,Chile,Potatoes,683.5936,97.59329,15373,164033
1661,1992,Chile,Rye,683.5936,97.59329,15373,29573
1662,1992,Chile,Sweet potatoes,683.5936,97.59329,15373,59896
1663,1992,Chile,Wheat,683.5936,97.59329,15373,33787
1664,1992,China,Barley,553.2949,76.18568,809244,27500
1665,1992,China,Buckwheat,553.2949,76.18568,809244,15578
1666,1992,China,Carrots and turnips,553.2949,76.18568,809244,231207
1667,1992,China,Cauliflowers and broccoli,553.2949,76.18568,809244,260142
1668,1992,China,Garlic,553.2949,76.18568,809244,126316
1669,1992,China,Ginger,553.2949,76.18568,809244,105082
1670,1992,China,Hops,553.2949,76.18568,809244,17143
1671,1992,China,Maize,553.2949,76.18568,809244,45347
1672,1992,China,Oats,553.2949,76.18568,809244,18461
1673,1992,China,"Onions, shallots, green",553.2949,76.18568,809244,202045
1674,1992,China,Potatoes,553.2949,76.18568,809244,126205
1675,1992,China,Rye,553.2949,76.18568,809244,16852
1676,1992,China,Sweet potatoes,553.2949,76.18568,809244,167100
1677,1992,China,Wheat,553.2949,76.18568,809244,33312
1678,1992,Colombia,Barley,2039.5902,297.4055,15306,16771
1679,1992,Colombia,Carrots and turnips,2039.5902,297.4055,15306,266701
1680,1992,Colombia,Cauliflowers and broccoli,2039.5902,297.4055,15306,128906
1681,1992,Colombia,Maize,2039.5902,297.4055,15306,15175
1682,1992,Colombia,Potatoes,2039.5902,297.4055,15306,155655
1683,1992,Colombia,Wheat,2039.5902,297.4055,15306,17490
1684,1992,Comoros,Maize,1884.258,306.2075,1,23191
1685,1992,Comoros,"Onions, shallots, green",1884.258,306.2075,1,25000
1686,1992,Comoros,Potatoes,1884.258,306.2075,1,142857
1687,1992,Comoros,Sweet potatoes,1884.258,306.2075,1,21671
1688,1992,Costa Rica,Carrots and turnips,2601.7206,297.7138,1447,344828
1689,1992,Costa Rica,Ginger,2601.7206,297.7138,1447,130000
1690,1992,Costa Rica,Maize,2601.7206,297.7138,1447,16677
1691,1992,Costa Rica,Potatoes,2601.7206,297.7138,1447,248570
1692,1992,Croatia,Barley,1017.2101,137.33449,2304,32492
1693,1992,Croatia,Buckwheat,1017.2101,137.33449,2304,5422
1694,1992,Croatia,Carrots and turnips,1017.2101,137.33449,2304,60191
1695,1992,Croatia,Cauliflowers and broccoli,1017.2101,137.33449,2304,80000
1696,1992,Croatia,Garlic,1017.2101,137.33449,2304,29271
1697,1992,Croatia,Maize,1017.2101,137.33449,2304,41535
1698,1992,Croatia,Oats,1017.2101,137.33449,2304,25743
1699,1992,Croatia,Potatoes,1017.2101,137.33449,2304,79015
1700,1992,Croatia,Rye,1017.2101,137.33449,2304,26949
1701,1992,Croatia,Wheat,1017.2101,137.33449,2304,38967
1702,1992,Cyprus,Barley,419.27602,211.71816,1696,28500
1703,1992,Cyprus,Carrots and turnips,419.27602,211.71816,1696,600000
1704,1992,Cyprus,Cauliflowers and broccoli,419.27602,211.71816,1696,194444
1705,1992,Cyprus,Garlic,419.27602,211.71816,1696,36667
1706,1992,Cyprus,Oats,419.27602,211.71816,1696,13182
1707,1992,Cyprus,"Onions, shallots, green",419.27602,211.71816,1696,82286
1708,1992,Cyprus,Potatoes,419.27602,211.71816,1696,203013
1709,1992,Cyprus,Wheat,419.27602,211.71816,1696,21000
1710,1992,Denmark,Barley,709.62533,108.56342,4566,32664
1711,1992,Denmark,Carrots and turnips,709.62533,108.56342,4566,465324
1712,1992,Denmark,Cauliflowers and broccoli,709.62533,108.56342,4566,157143
1713,1992,Denmark,Oats,709.62533,108.56342,4566,28653
1714,1992,Denmark,Potatoes,709.62533,108.56342,4566,330083
1715,1992,Denmark,Rye,709.62533,108.56342,4566,34967
1716,1992,Denmark,Wheat,709.62533,108.56342,4566,61510
1717,1992,Dominican Republic,Carrots and turnips,1277.3549,293.1402,4971,120000
1718,1992,Dominican Republic,Garlic,1277.3549,293.1402,4971,47269
1719,1992,Dominican Republic,Ginger,1277.3549,293.1402,4971,31429
1720,1992,Dominican Republic,Maize,1277.3549,293.1402,4971,13760
1721,1992,Dominican Republic,Potatoes,1277.3549,293.1402,4971,86281
1722,1992,Dominican Republic,Sweet potatoes,1277.3549,293.1402,4971,62033
1723,1992,Ecuador,Barley,2550.9607,261.8206,2012,7251
1724,1992,Ecuador,Carrots and turnips,2550.9607,261.8206,2012,73209
1725,1992,Ecuador,Cauliflowers and broccoli,2550.9607,261.8206,2012,115333
1726,1992,Ecuador,Garlic,2550.9607,261.8206,2012,23479
1727,1992,Ecuador,Maize,2550.9607,261.8206,2012,10416
1728,1992,Ecuador,Oats,2550.9607,261.8206,2012,4252
1729,1992,Ecuador,"Onions, shallots, green",2550.9607,261.8206,2012,49496
1730,1992,Ecuador,Potatoes,2550.9607,261.8206,2012,77444
1731,1992,Ecuador,Rye,2550.9607,261.8206,2012,2186
1732,1992,Ecuador,Sweet potatoes,2550.9607,261.8206,2012,28667
1733,1992,Ecuador,Wheat,2550.9607,261.8206,2012,5911
1734,1992,Egypt,Barley,29.822119999999998,261.3341,6156,22481
1735,1992,Egypt,Carrots and turnips,29.822119999999998,261.3341,6156,260592
1736,1992,Egypt,Cauliflowers and broccoli,29.822119999999998,261.3341,6156,221979
1737,1992,Egypt,Garlic,29.822119999999998,261.3341,6156,305513
1738,1992,Egypt,Maize,29.822119999999998,261.3341,6156,61346
1739,1992,Egypt,Potatoes,29.822119999999998,261.3341,6156,209071
1740,1992,Egypt,Rye,29.822119999999998,261.3341,6156,20000
1741,1992,Egypt,Sweet potatoes,29.822119999999998,261.3341,6156,241308
1742,1992,Egypt,Wheat,29.822119999999998,261.3341,6156,52546
1743,1992,El Salvador,Maize,1743.34963,290.2086,3941,21989
1744,1992,El Salvador,Potatoes,1743.34963,290.2086,3941,144444
1745,1992,El Salvador,Sweet potatoes,1743.34963,290.2086,3941,61333
1746,1992,Estonia,Barley,588.9515,77.17021,469,11214
1747,1992,Estonia,Buckwheat,588.9515,77.17021,469,0
1748,1992,Estonia,Carrots and turnips,588.9515,77.17021,469,88154
1749,1992,Estonia,Garlic,588.9515,77.17021,469,69487
1750,1992,Estonia,Oats,588.9515,77.17021,469,10472
1751,1992,Estonia,Potatoes,588.9515,77.17021,469,144514
1752,1992,Estonia,Rye,588.9515,77.17021,469,24699
1753,1992,Estonia,Wheat,588.9515,77.17021,469,20562
1754,1992,Fiji,Ginger,2005.1876,288.1234,140,310872
1755,1992,Fiji,Maize,2005.1876,288.1234,140,21614
1756,1992,Fiji,Potatoes,2005.1876,288.1234,140,84545
1757,1992,Fiji,Sweet potatoes,2005.1876,288.1234,140,91333
1758,1992,Finland,Barley,619.6099,30.912950000000002,1372,28137
1759,1992,Finland,Carrots and turnips,619.6099,30.912950000000002,1372,263977
1760,1992,Finland,Cauliflowers and broccoli,619.6099,30.912950000000002,1372,119349
1761,1992,Finland,Garlic,619.6099,30.912950000000002,1372,36667
1762,1992,Finland,Oats,619.6099,30.912950000000002,1372,30166
1763,1992,Finland,Potatoes,619.6099,30.912950000000002,1372,192894
1764,1992,Finland,Rye,619.6099,30.912950000000002,1372,25094
1765,1992,Finland,Wheat,619.6099,30.912950000000002,1372,24152
1766,1992,France,Barley,874.6195,133.26791,85249,58305
1767,1992,France,Buckwheat,874.6195,133.26791,85249,27579
1768,1992,France,Carrots and turnips,874.6195,133.26791,85249,301906
1769,1992,France,Cauliflowers and broccoli,874.6195,133.26791,85249,108611
1770,1992,France,Garlic,874.6195,133.26791,85249,73101
1771,1992,France,Hops,874.6195,133.26791,85249,16239
1772,1992,France,Maize,874.6195,133.26791,85249,79812
1773,1992,France,Oats,874.6195,133.26791,85249,41340
1774,1992,France,"Onions, shallots, green",874.6195,133.26791,85249,140000
1775,1992,France,Potatoes,874.6195,133.26791,85249,365434
1776,1992,France,Rye,874.6195,133.26791,85249,38245
1777,1992,France,Wheat,874.6195,133.26791,85249,63992
1778,1992,Gambia,Maize,918.3534500000001,331.20029999999997,34,15138
1779,1992,Georgia,Barley,1107.401,60.11206,3081,16876
1780,1992,Georgia,Carrots and turnips,1107.401,60.11206,3081,60000
1781,1992,Georgia,Hops,1107.401,60.11206,3081,5000
1782,1992,Georgia,Maize,1107.401,60.11206,3081,25346
1783,1992,Georgia,Oats,1107.401,60.11206,3081,11512
1784,1992,Georgia,Potatoes,1107.401,60.11206,3081,96256
1785,1992,Georgia,Rye,1107.401,60.11206,3081,5000
1786,1992,Georgia,Wheat,1107.401,60.11206,3081,17674
1787,1992,Germany,Barley,721.0755,115.7419,29542,50650
1788,1992,Germany,Carrots and turnips,721.0755,115.7419,29542,328109
1789,1992,Germany,Cauliflowers and broccoli,721.0755,115.7419,29542,237355
1790,1992,Germany,Hops,721.0755,115.7419,29542,12803
1791,1992,Germany,Maize,721.0755,115.7419,29542,72348
1792,1992,Germany,Oats,721.0755,115.7419,29542,36758
1793,1992,Germany,Potatoes,721.0755,115.7419,29542,301928
1794,1992,Germany,Rye,721.0755,115.7419,29542,39414
1795,1992,Germany,Wheat,721.0755,115.7419,29542,59811
1796,1992,Ghana,Maize,934.85973,324.8775,66,12040
1797,1992,Greece,Barley,478.88269,161.21065,7869,25444
1798,1992,Greece,Carrots and turnips,478.88269,161.21065,7869,342500
1799,1992,Greece,Cauliflowers and broccoli,478.88269,161.21065,7869,190000
1800,1992,Greece,Garlic,478.88269,161.21065,7869,71111
1801,1992,Greece,Maize,478.88269,161.21065,7869,99762
1802,1992,Greece,Oats,478.88269,161.21065,7869,17991
1803,1992,Greece,"Onions, shallots, green",478.88269,161.21065,7869,300000
1804,1992,Greece,Potatoes,478.88269,161.21065,7869,204323
1805,1992,Greece,Rye,478.88269,161.21065,7869,21143
1806,1992,Greece,Sweet potatoes,478.88269,161.21065,7869,235305
1807,1992,Greece,Wheat,478.88269,161.21065,7869,24315
1808,1992,Guatemala,Barley,2464.8598,282.6669,12004,7875
1809,1992,Guatemala,Cauliflowers and broccoli,2464.8598,282.6669,12004,121571
1810,1992,Guatemala,Garlic,2464.8598,282.6669,12004,48274
1811,1992,Guatemala,Maize,2464.8598,282.6669,12004,18831
1812,1992,Guatemala,Potatoes,2464.8598,282.6669,12004,204371
1813,1992,Guatemala,Wheat,2464.8598,282.6669,12004,20000
1814,1992,Guinea,Maize,1589.68488,308.8798,80,10885
1815,1992,Guinea,Sweet potatoes,1589.68488,308.8798,80,46705
1816,1992,Guinea-Bissau,Maize,1486.78482,324.4734,4,9518
1817,1992,Guyana,Maize,1656.7376,303.5435,290,12075
1818,1992,Haiti,Garlic,981.0825,301.7801,12,260000
1819,1992,Haiti,Maize,981.0825,301.7801,12,7948
1820,1992,Haiti,Potatoes,981.0825,301.7801,12,145455
1821,1992,Haiti,Sweet potatoes,981.0825,301.7801,12,31030
1822,1992,Honduras,Carrots and turnips,1902.214,286.8632,5965,115074
1823,1992,Honduras,Cauliflowers and broccoli,1902.214,286.8632,5965,80000
1824,1992,Honduras,Garlic,1902.214,286.8632,5965,30769
1825,1992,Honduras,Maize,1902.214,286.8632,5965,12942
1826,1992,Honduras,Potatoes,1902.214,286.8632,5965,168751
1827,1992,Honduras,Sweet potatoes,1902.214,286.8632,5965,64667
1828,1992,Honduras,Wheat,1902.214,286.8632,5965,5926
1829,1992,Hungary,Barley,522.00102,130.4715,5777,35900
1830,1992,Hungary,Buckwheat,522.00102,130.4715,5777,3500
1831,1992,Hungary,Carrots and turnips,522.00102,130.4715,5777,157392
1832,1992,Hungary,Cauliflowers and broccoli,522.00102,130.4715,5777,158562
1833,1992,Hungary,Garlic,522.00102,130.4715,5777,51705
1834,1992,Hungary,Hops,522.00102,130.4715,5777,11304
1835,1992,Hungary,Maize,522.00102,130.4715,5777,36501
